Spacecraft: DefaultSC

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
18 Apr 2029 12:03:28.922    18 Apr 2029 12:03:41.318      12.396281271    Earth           Penumbra    436           1872.7907924
18 Apr 2029 12:03:41.318    18 Apr 2029 12:34:29.437      1848.1190902    Earth           Umbra       436           1872.7907924
18 Apr 2029 12:34:29.437    18 Apr 2029 12:34:41.713      12.275420933    Earth           Penumbra    436           1872.7907924
18 Apr 2029 13:37:46.122    18 Apr 2029 13:37:58.449      12.327334564    Earth           Penumbra    437           1877.0719695
18 Apr 2029 13:37:58.449    18 Apr 2029 14:08:50.985      1852.5356886    Earth           Umbra       437           1877.0719695
18 Apr 2029 14:08:50.985    18 Apr 2029 14:09:03.194      12.208946364    Earth           Penumbra    437           1877.0719695
18 Apr 2029 15:12:03.272    18 Apr 2029 15:12:15.531      12.259165803    Earth           Penumbra    438           1881.3239317
18 Apr 2029 15:12:15.531    18 Apr 2029 15:43:12.453      1856.9213688    Earth           Umbra       438           1881.3239317
18 Apr 2029 15:43:12.453    18 Apr 2029 15:43:24.596      12.143397157    Earth           Penumbra    438           1881.3239317
18 Apr 2029 16:46:20.414    18 Apr 2029 16:46:32.606      12.192082079    Earth           Penumbra    439           1885.5041221
18 Apr 2029 16:46:32.606    18 Apr 2029 17:17:33.839      1861.2332692    Earth           Umbra       439           1885.5041221
18 Apr 2029 17:17:33.839    18 Apr 2029 17:17:45.918      12.078770797    Earth           Penumbra    439           1885.5041221
18 Apr 2029 18:20:37.547    18 Apr 2029 18:20:49.673      12.125712493    Earth           Penumbra    440           1889.6251088
18 Apr 2029 18:20:49.673    18 Apr 2029 18:51:55.158      1865.4849309    Earth           Umbra       440           1889.6251088
18 Apr 2029 18:51:55.158    18 Apr 2029 18:52:07.173      12.014465360    Earth           Penumbra    440           1889.6251088
18 Apr 2029 19:54:54.683    18 Apr 2029 19:55:06.742      12.059540616    Earth           Penumbra    441           1893.7010491
18 Apr 2029 19:55:06.742    18 Apr 2029 20:26:16.433      1869.6912474    Earth           Umbra       441           1893.7010491
18 Apr 2029 20:26:16.433    18 Apr 2029 20:26:28.384      11.950261134    Earth           Penumbra    441           1893.7010491
18 Apr 2029 21:29:11.866    18 Apr 2029 21:29:23.859      11.993602908    Earth           Penumbra    442           1897.7667247
18 Apr 2029 21:29:23.859    18 Apr 2029 22:00:37.746      1873.8862684    Earth           Umbra       442           1897.7667247
18 Apr 2029 22:00:37.746    18 Apr 2029 22:00:49.632      11.886853399    Earth           Penumbra    442           1897.7667247
18 Apr 2029 23:03:29.073    18 Apr 2029 23:03:41.002      11.929046642    Earth           Penumbra    443           1901.7767518
18 Apr 2029 23:03:41.002    18 Apr 2029 23:34:59.025      1878.0227351    Earth           Umbra       443           1901.7767518
18 Apr 2029 23:34:59.025    18 Apr 2029 23:35:10.850      11.824970122    Earth           Penumbra    443           1901.7767518
19 Apr 2029 00:37:46.288    19 Apr 2029 00:37:58.156      11.867133190    Earth           Penumbra    444           1905.6920394
19 Apr 2029 00:37:58.156    19 Apr 2029 01:09:20.216      1882.0600796    Earth           Umbra       444           1905.6920394
19 Apr 2029 01:09:20.216    19 Apr 2029 01:09:31.980      11.764826614    Earth           Penumbra    444           1905.6920394
19 Apr 2029 02:12:03.384    19 Apr 2029 02:12:15.191      11.806452507    Earth           Penumbra    445           1909.5584355
19 Apr 2029 02:12:15.191    19 Apr 2029 02:43:41.237      1886.0458166    Earth           Umbra       445           1909.5584355
19 Apr 2029 02:43:41.237    19 Apr 2029 02:43:52.943      11.706166388    Earth           Penumbra    445           1909.5584355
19 Apr 2029 03:46:20.452    19 Apr 2029 03:46:32.199      11.746816942    Earth           Penumbra    446           1913.3491735
19 Apr 2029 03:46:32.199    19 Apr 2029 04:18:02.152      1889.9535312    Earth           Umbra       446           1913.3491735
19 Apr 2029 04:18:02.152    19 Apr 2029 04:18:13.801      11.648825370    Earth           Penumbra    446           1913.3491735
19 Apr 2029 05:20:37.522    19 Apr 2029 05:20:49.210      11.688019673    Earth           Penumbra    447           1917.1001348
19 Apr 2029 05:20:49.210    19 Apr 2029 05:52:23.029      1893.8196394    Earth           Umbra       447           1917.1001348
19 Apr 2029 05:52:23.029    19 Apr 2029 05:52:34.622      11.592475721    Earth           Penumbra    447           1917.1001348
19 Apr 2029 06:54:54.507    19 Apr 2029 06:55:06.137      11.629335245    Earth           Penumbra    448           1920.8849897
19 Apr 2029 06:55:06.137    19 Apr 2029 07:26:43.856      1897.7193957    Earth           Umbra       448           1920.8849897
19 Apr 2029 07:26:43.856    19 Apr 2029 07:26:55.392      11.536258715    Earth           Penumbra    448           1920.8849897
19 Apr 2029 08:29:11.554    19 Apr 2029 08:29:23.126      11.572061491    Earth           Penumbra    449           1924.5493250
19 Apr 2029 08:29:23.126    19 Apr 2029 09:01:04.622      1901.4963303    Earth           Umbra       449           1924.5493250
19 Apr 2029 09:01:04.622    19 Apr 2029 09:01:16.103      11.480933125    Earth           Penumbra    449           1924.5493250
19 Apr 2029 10:03:28.733    19 Apr 2029 10:03:40.249      11.516262218    Earth           Penumbra    450           1928.1807294
19 Apr 2029 10:03:40.249    19 Apr 2029 10:35:25.487      1905.2375203    Earth           Umbra       450           1928.1807294
19 Apr 2029 10:35:25.487    19 Apr 2029 10:35:36.913      11.426946858    Earth           Penumbra    450           1928.1807294
19 Apr 2029 11:37:45.881    19 Apr 2029 11:37:57.342      11.460929713    Earth           Penumbra    451           1931.7914524
19 Apr 2029 11:37:57.342    19 Apr 2029 12:09:46.299      1908.9569417    Earth           Umbra       451           1931.7914524
19 Apr 2029 12:09:46.299    19 Apr 2029 12:09:57.673      11.373581062    Earth           Penumbra    451           1931.7914524
19 Apr 2029 13:12:02.987    19 Apr 2029 13:12:14.393      11.406382697    Earth           Penumbra    452           1935.3228260
19 Apr 2029 13:12:14.393    19 Apr 2029 13:44:06.989      1912.5954878    Earth           Umbra       452           1935.3228260
19 Apr 2029 13:44:06.989    19 Apr 2029 13:44:18.310      11.320955493    Earth           Penumbra    452           1935.3228260
19 Apr 2029 14:46:20.046    19 Apr 2029 14:46:31.399      11.352427548    Earth           Penumbra    453           1938.8286867
19 Apr 2029 14:46:31.399    19 Apr 2029 15:18:27.606      1916.2072305    Earth           Umbra       453           1938.8286867
19 Apr 2029 15:18:27.606    19 Apr 2029 15:18:38.875      11.269028659    Earth           Penumbra    453           1938.8286867
19 Apr 2029 16:20:37.092    19 Apr 2029 16:20:48.391      11.299268890    Earth           Penumbra    454           1942.2791074
19 Apr 2029 16:20:48.391    19 Apr 2029 16:52:48.153      1919.7620974    Earth           Umbra       454           1942.2791074
19 Apr 2029 16:52:48.153    19 Apr 2029 16:52:59.371      11.217741156    Earth           Penumbra    454           1942.2791074
19 Apr 2029 17:54:54.133    19 Apr 2029 17:55:05.380      11.246648664    Earth           Penumbra    455           1945.6725781
19 Apr 2029 17:55:05.380    19 Apr 2029 18:27:08.639      1923.2592155    Earth           Umbra       455           1945.6725781
19 Apr 2029 18:27:08.639    19 Apr 2029 18:27:19.806      11.166713911    Earth           Penumbra    455           1945.6725781
19 Apr 2029 19:29:11.177    19 Apr 2029 19:29:22.371      11.194133735    Earth           Penumbra    456           1949.0215321
19 Apr 2029 19:29:22.371    19 Apr 2029 20:01:29.083      1926.7116441    Earth           Umbra       456           1949.0215321
19 Apr 2029 20:01:29.083    19 Apr 2029 20:01:40.199      11.115754244    Earth           Penumbra    456           1949.0215321
19 Apr 2029 21:03:28.272    19 Apr 2029 21:03:39.414      11.141722533    Earth           Penumbra    457           1952.3593381
19 Apr 2029 21:03:39.414    19 Apr 2029 21:35:49.566      1930.1522794    Earth           Umbra       457           1952.3593381
19 Apr 2029 21:35:49.566    19 Apr 2029 21:36:00.632      11.065336154    Earth           Penumbra    457           1952.3593381
19 Apr 2029 22:37:45.387    19 Apr 2029 22:37:56.477      11.090228835    Earth           Penumbra    458           1955.6636562
19 Apr 2029 22:37:56.477    19 Apr 2029 23:10:10.035      1933.5573894    Earth           Umbra       458           1955.6636562
19 Apr 2029 23:10:10.035    19 Apr 2029 23:10:21.051      11.016037990    Earth           Penumbra    458           1955.6636562
20 Apr 2029 00:12:02.511    20 Apr 2029 00:12:13.552      11.040852719    Earth           Penumbra    459           1958.8920472
20 Apr 2029 00:12:13.552    20 Apr 2029 00:44:30.435      1936.8831760    Earth           Umbra       459           1958.8920472
20 Apr 2029 00:44:30.435    20 Apr 2029 00:44:41.403      10.968018486    Earth           Penumbra    459           1958.8920472
20 Apr 2029 01:46:19.522    20 Apr 2029 01:46:30.515      10.992568871    Earth           Penumbra    460           1962.0826226
20 Apr 2029 01:46:30.515    20 Apr 2029 02:18:50.684      1940.1688395    Earth           Umbra       460           1962.0826226
20 Apr 2029 02:18:50.684    20 Apr 2029 02:19:01.605      10.921214148    Earth           Penumbra    460           1962.0826226
20 Apr 2029 03:20:36.498    20 Apr 2029 03:20:47.443      10.945100058    Earth           Penumbra    461           1965.2149372
20 Apr 2029 03:20:47.443    20 Apr 2029 03:53:10.838      1943.3943357    Earth           Umbra       461           1965.2149372
20 Apr 2029 03:53:10.838    20 Apr 2029 03:53:21.713      10.875501449    Earth           Penumbra    461           1965.2149372
20 Apr 2029 04:54:53.485    20 Apr 2029 04:55:04.383      10.898309865    Earth           Penumbra    462           1968.3070340
20 Apr 2029 04:55:04.383    20 Apr 2029 05:27:30.961      1946.5780308    Earth           Umbra       462           1968.3070340
20 Apr 2029 05:27:30.961    20 Apr 2029 05:27:41.792      10.830693366    Earth           Penumbra    462           1968.3070340
20 Apr 2029 06:29:10.396    20 Apr 2029 06:29:21.248      10.851575620    Earth           Penumbra    463           1971.4309899
20 Apr 2029 06:29:21.248    20 Apr 2029 07:01:51.041      1949.7935048    Earth           Umbra       463           1971.4309899
20 Apr 2029 07:01:51.041    20 Apr 2029 07:02:01.827      10.785909486    Earth           Penumbra    463           1971.4309899
20 Apr 2029 08:03:27.345    20 Apr 2029 08:03:38.151      10.805834946    Earth           Penumbra    464           1974.4575281
20 Apr 2029 08:03:38.151    20 Apr 2029 08:36:11.061      1952.9099351    Earth           Umbra       464           1974.4575281
20 Apr 2029 08:36:11.061    20 Apr 2029 08:36:21.803      10.741758021    Earth           Penumbra    464           1974.4575281
20 Apr 2029 09:37:44.435    20 Apr 2029 09:37:55.196      10.761350614    Earth           Penumbra    465           1977.4521533
20 Apr 2029 09:37:55.196    20 Apr 2029 10:10:31.189      1955.9921629    Earth           Umbra       465           1977.4521533
20 Apr 2029 10:10:31.189    20 Apr 2029 10:10:41.887      10.698639730    Earth           Penumbra    465           1977.4521533
20 Apr 2029 11:12:01.501    20 Apr 2029 11:12:12.218      10.717197577    Earth           Penumbra    466           1980.4374343
20 Apr 2029 11:12:12.218    20 Apr 2029 11:44:51.282      1959.0642388    Earth           Umbra       466           1980.4374343
20 Apr 2029 11:44:51.282    20 Apr 2029 11:45:01.938      10.655997950    Earth           Penumbra    466           1980.4374343
20 Apr 2029 12:46:18.524    20 Apr 2029 12:46:29.197      10.673615662    Earth           Penumbra    467           1983.3524456
20 Apr 2029 12:46:29.197    20 Apr 2029 13:19:11.262      1962.0649021    Earth           Umbra       467           1983.3524456
20 Apr 2029 13:19:11.262    20 Apr 2029 13:19:21.876      10.613927920    Earth           Penumbra    467           1983.3524456
20 Apr 2029 14:20:35.502    20 Apr 2029 14:20:46.132      10.630499886    Earth           Penumbra    468           1986.2436251
20 Apr 2029 14:20:46.132    20 Apr 2029 14:53:31.173      1965.0407139    Earth           Umbra       468           1986.2436251
20 Apr 2029 14:53:31.173    20 Apr 2029 14:53:41.745      10.572411411    Earth           Penumbra    468           1986.2436251
20 Apr 2029 15:54:52.463    20 Apr 2029 15:55:03.051      10.587994836    Earth           Penumbra    469           1989.0924436
20 Apr 2029 15:55:03.051    20 Apr 2029 16:27:51.024      1967.9731043    Earth           Umbra       469           1989.0924436
20 Apr 2029 16:27:51.024    20 Apr 2029 16:28:01.555      10.531344381    Earth           Penumbra    469           1989.0924436
20 Apr 2029 17:29:09.422    20 Apr 2029 17:29:19.968      10.545905004    Earth           Penumbra    470           1991.8872660
20 Apr 2029 17:29:19.968    20 Apr 2029 18:02:10.818      1970.8508567    Earth           Umbra       470           1991.8872660
20 Apr 2029 18:02:10.818    20 Apr 2029 18:02:21.309      10.490504291    Earth           Penumbra    470           1991.8872660
20 Apr 2029 19:03:26.384    20 Apr 2029 19:03:36.888      10.503862321    Earth           Penumbra    471           1994.6385844
20 Apr 2029 19:03:36.888    20 Apr 2029 19:36:30.573      1973.6850038    Earth           Umbra       471           1994.6385844
20 Apr 2029 19:36:30.573    20 Apr 2029 19:36:41.022      10.449718265    Earth           Penumbra    471           1994.6385844
20 Apr 2029 20:37:43.400    20 Apr 2029 20:37:53.862      10.461844155    Earth           Penumbra    472           1997.3757612
20 Apr 2029 20:37:53.862    20 Apr 2029 21:10:50.367      1976.5046155    Earth           Umbra       472           1997.3757612
20 Apr 2029 21:10:50.367    20 Apr 2029 21:11:00.776      10.409301566    Earth           Penumbra    472           1997.3757612
20 Apr 2029 22:12:00.433    20 Apr 2029 22:12:10.854      10.420433886    Earth           Penumbra    473           2000.0956736
20 Apr 2029 22:12:10.854    20 Apr 2029 22:45:10.159      1979.3055181    Earth           Umbra       473           2000.0956736
